"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
62.47,"","","",188.8787,8.0426,170.5261,16.2112,36.9990,12.0050
62.50,"","","",188.8742,8.0426,170.4870,16.2112,36.9990,12.0360
62.53,"","","",188.8661,8.0426,170.4572,16.2112,37.0000,12.0300
62.57,"","","",188.8345,8.0426,170.4022,16.2112,37.0010,11.9950
62.60,"","","",188.8290,8.0426,170.3882,16.1180,37.0010,11.9630
62.63,"","","",188.8480,7.8619,170.3733,16.1180,37.0000,11.9510
62.67,"","","",188.8137,7.8619,170.3156,16.2112,37.0010,11.9270
62.70,"","","",188.7947,7.8619,170.3007,16.3044,37.0000,11.9270
62.73,"","","",188.8028,7.7715,170.2643,16.3044,36.9980,11.9820
62.77,"","","",188.8227,7.6812,170.2429,16.3044,36.9980,11.9990
62.80,"","","",188.8019,7.5908,170.1972,16.3975,37.0000,12.0130
62.83,"","","",188.7414,7.5908,170.1460,16.3975,36.9990,12.0460
62.87,"","","",188.7242,7.5908,170.1115,16.3975,37.0010,12.0250
62.90,"","","",188.7341,7.5004,170.0929,16.3975,37.0000,12.0020
62.93,"","","",188.7016,7.5004,170.0882,16.3044,36.9990,12.0430
62.97,"","","",188.6971,7.5908,170.0556,16.2112,36.9980,12.0790
63.00,"","","",188.7061,7.5908,170.0184,16.2112,36.9990,12.0920
63.03,"","","",188.6826,7.5908,169.9736,16.1180,37.0000,12.0880
63.07,"","","",188.6655,7.5004,169.8926,16.1180,37.0010,12.0450
63.10,"","","",188.6402,7.5004,169.8590,16.2112,37.0010,12.0180
63.13,"","","",188.5941,7.5004,169.8180,16.3044,37.0000,12.0090
63.17,"","","",188.5706,7.5004,169.8199,16.3044,37.0010,11.9740
63.20,"","","",188.5462,7.5004,169.8022,16.3044,36.9990,12.0090
63.23,"","","",188.5344,7.5004,169.7398,16.3975,36.9980,12.0490
63.27,"","","",188.5091,7.5004,169.6969,16.4907,36.9990,12.0590
63.30,"","","",188.4920,7.5004,169.6885,16.4907,36.9990,12.1080
63.33,"","","",188.5308,7.4101,169.6485,16.4907,36.9990,12.1200
63.37,"","","",188.5724,7.2293,169.6112,16.5839,37.0000,12.1340
63.40,"","","",188.5579,7.1390,169.6177,16.5839,37.0000,12.1540
63.43,"","","",188.5372,7.0486,169.5777,16.5839,37.0000,12.1210
63.47,"","","",188.4938,6.9582,169.5330,16.5839,37.0000,12.1100
63.50,"","","",188.4423,7.0486,169.5302,16.5839,37.0000,12.0990
63.53,"","","",188.4350,7.1390,169.5050,16.3975,37.0010,12.0650
63.57,"","","",188.4052,7.2293,169.4538,16.3044,36.9990,12.1040
63.60,"","","",188.3971,7.2293,169.4007,16.3975,37.0000,12.0890
63.63,"","","",188.3926,7.2293,169.3755,16.3975,37.0010,12.0460
63.67,"","","",188.3763,7.2293,169.3718,16.3044,37.0010,12.0300
63.70,"","","",188.3492,7.2293,169.3000,16.3044,37.0000,12.0270
63.73,"","","",188.3203,7.3197,169.2665,16.3975,36.9990,12.0560
63.77,"","","",188.3058,7.4101,169.2441,16.3975,36.9990,12.0880
63.80,"","","",188.2914,7.5004,169.2255,16.3044,37.0000,12.1130
63.83,"","","",188.2923,7.5004,169.2059,16.3044,37.0000,12.1230
63.87,"","","",188.2904,7.5908,169.1538,16.2112,36.9990,12.1500
63.90,"","","",188.2832,7.5908,169.0988,16.3044,37.0010,12.1100
63.93,"","","",188.2977,7.5908,169.0429,16.3975,37.0000,12.1090
63.97,"","","",188.2715,7.5004,169.0196,16.3975,37.0010,12.0700
64.00,"","","",188.2516,7.5004,169.0261,16.3975,37.0000,12.0670
64.03,"","","",188.2299,7.5004,168.9758,16.3044,37.0000,12.0520
64.07,"","","",188.2127,7.5004,168.9441,16.3044,37.0010,12.0250
64.10,"","","",188.2191,7.3197,168.9572,16.2112,37.0000,12.0590
64.13,"","","",188.2118,7.2293,168.8920,16.2112,37.0000,12.0830
64.17,"","","",188.1929,7.1390,168.8780,16.1180,37.0000,12.0660
64.20,"","","",188.1712,7.1390,168.8482,16.1180,36.9990,12.0950
64.23,"","","",188.1594,7.0486,168.7932,16.1180,37.0000,12.1110
64.27,"","","",188.1269,7.0486,168.7569,16.0249,37.0000,12.1400
64.30,"","","",188.0880,7.0486,168.7466,15.9317,37.0010,12.1100
64.33,"","","",188.0519,7.1390,168.7112,15.8385,37.0010,12.0830
64.37,"","","",188.0284,7.1390,168.7028,15.7454,37.0010,12.0480
64.40,"","","",187.9742,7.2293,168.6581,15.7454,37.0020,12.0140
64.43,"","","",187.9678,7.3197,168.6041,15.8385,36.9990,12.0530
64.47,"","","",188.0221,7.4101,168.5687,15.9317,37.0000,12.0350
64.50,"","","",188.0383,7.4101,168.5267,15.9317,37.0000,12.0020
64.53,"","","",188.0329,7.4101,168.5137,15.9317,37.0010,11.9690
64.57,"","","",187.9868,7.5004,168.4932,15.9317,36.9990,12.0110
64.60,"","","",187.9588,7.5908,168.4559,15.9317,36.9990,12.0390
64.63,"","","",188.0022,7.5908,168.4177,16.0249,37.0000,12.0420
64.67,"","","",187.9986,7.5004,168.3702,16.0249,37.0000,12.0430
64.70,"","","",187.9389,7.3197,168.3581,16.1180,37.0000,12.0400
64.73,"","","",187.9145,7.2293,168.3227,16.0249,37.0000,12.0190
64.77,"","","",187.8865,7.1390,168.2566,16.1180,37.0010,11.9740
64.80,"","","",187.8431,7.2293,168.1979,16.2112,37.0010,11.9630
64.83,"","","",187.8639,7.2293,168.1718,16.2112,37.0000,11.9730
64.87,"","","",187.8531,7.2293,168.1550,16.2112,36.9980,12.0230
64.90,"","","",187.8332,7.2293,168.1336,16.2112,36.9970,12.0470
64.93,"","","",187.8187,7.3197,168.1038,16.3044,36.9980,12.0830
64.97,"","","",187.7690,7.3197,168.0684,16.3044,36.9990,12.0870
65.00,"","","",187.7672,7.4101,168.0572,16.2112,37.0000,12.0860
65.03,"","","",187.7745,7.4101,168.0777,16.1180,37.0000,12.1120
65.07,"","","",187.7627,7.5004,168.0255,16.1180,37.0000,12.1300
65.10,"","","",187.7645,7.5004,167.9724,16.1180,37.0010,12.1090
65.13,"","","",187.8034,7.5004,167.9305,16.1180,37.0010,12.0950
65.17,"","","",187.8034,7.3197,167.9193,16.0249,37.0000,12.0620
65.20,"","","",187.7528,7.3197,167.8904,15.9317,36.9980,12.1170
65.23,"","","",187.7103,7.2293,167.8466,15.9317,36.9990,12.1310
65.27,"","","",187.6760,7.2293,167.7916,16.0249,37.0010,12.0860
65.30,"","","",187.6181,7.3197,167.7721,16.1180,37.0000,12.0950
65.33,"","","",187.5820,7.4101,167.7581,16.0249,37.0000,12.0730
65.37,"","","",187.5946,7.4101,167.7199,16.0249,37.0000,12.0860
65.40,"","","",187.6217,7.4101,167.6761,16.1180,37.0000,12.0760
65.43,"","","",187.6534,7.3197,167.6500,16.0249,37.0010,12.0560
65.47,"","","",187.6561,7.0486,167.6109,16.0249,37.0000,12.0360
65.50,"","","",187.6091,6.9582,167.5708,16.0249,37.0000,12.0260
65.53,"","","",187.5937,6.8679,167.5270,16.0249,37.0000,12.0060
65.57,"","","",187.5865,6.7775,167.5010,16.0249,36.9990,12.0560
65.60,"","","",187.5820,6.5968,167.4907,16.1180,36.9980,12.0910
65.63,"","","",187.5603,6.5968,167.4600,16.0249,36.9980,12.1390
65.67,"","","",187.5133,6.6871,167.4003,16.0249,37.0000,12.1440
65.70,"","","",187.4772,6.7775,167.3528,16.0249,37.0000,12.1570
65.73,"","","",187.5015,6.9582,167.3416,16.0249,37.0010,12.1220
65.77,"","","",187.5187,6.9582,167.3249,16.0249,37.0030,12.0650
65.80,"","","",187.5214,6.8679,167.2923,16.0249,37.0020,12.0570
65.83,"","","",187.4826,6.7775,167.2550,16.0249,37.0010,12.0290
65.87,"","","",187.4293,6.7775,167.2047,16.0249,37.0020,11.9850
65.90,"","","",187.4274,6.7775,167.1721,16.0249,37.0010,11.9580
65.93,"","","",187.4817,6.6871,167.1041,16.1180,36.9990,12.0060
65.97,"","","",187.4573,6.5064,167.0519,16.2112,36.9990,12.0570
66.00,"","","",187.4130,6.3257,167.0361,16.3044,36.9990,12.0610
66.03,"","","",187.3940,6.3257,167.0025,16.3975,37.0000,12.0740
66.07,"","","",187.3814,6.3257,166.9736,16.3975,36.9990,12.1010
66.10,"","","",187.3127,6.4160,166.9541,16.4907,37.0000,12.0950
66.13,"","","",187.2991,6.5064,166.9233,16.6771,37.0010,12.0540
66.17,"","","",187.3018,6.5968,166.9056,16.7702,37.0000,12.0770
66.20,"","","",187.2820,6.6871,166.8907,16.7702,37.0010,12.0210
66.23,"","","",187.2657,6.7775,166.8795,16.7702,37.0010,12.0010
66.27,"","","",187.2811,6.7775,166.8777,16.6771,37.0000,12.0140
66.30,"","","",187.2919,6.7775,166.8609,16.6771,36.9990,12.0680
66.33,"","","",187.2847,6.8679,166.7770,16.5839,36.9990,12.0770
66.37,"","","",187.2973,6.7775,166.7025,16.5839,36.9990,12.1180
66.40,"","","",187.2838,6.6871,166.6438,16.5839,37.0010,12.0650
66.43,"","","",187.2196,6.6871,166.5982,16.6771,37.0010,12.0590
66.47,"","","",187.1817,6.6871,166.5758,16.7702,37.0010,12.0200
66.50,"","","",187.1428,6.6871,166.5777,16.6771,37.0000,12.0440
66.53,"","","",187.1265,6.6871,166.5739,16.5839,36.9980,12.0890
66.57,"","","",187.0913,6.7775,166.5190,16.5839,36.9980,12.1350
66.60,"","","",187.0660,6.9582,166.4817,16.5839,36.9990,12.1510
66.63,"","","",187.0560,7.2293,166.4547,16.5839,36.9970,12.1860
66.67,"","","",187.0172,7.5908,166.4137,16.5839,36.9980,12.2080
66.70,"","","",187.0425,7.7715,166.4025,16.4907,37.0000,12.2140
66.73,"","","",187.0316,7.8619,166.3615,16.3975,37.0010,12.1730
66.77,"","","",187.0018,7.9523,166.3382,16.3975,37.0020,12.1300
66.80,"","","",187.0235,7.9523,166.3038,16.3044,37.0000,12.1210
66.83,"","","",187.0461,7.8619,166.2739,16.3044,37.0000,12.0900
66.87,"","","",187.0172,7.8619,166.2264,16.3044,37.0000,12.0840
66.90,"","","",186.9729,7.8619,166.1612,16.3044,37.0000,12.1250
66.93,"","","",186.9774,7.7715,166.1016,16.3975,37.0000,12.1490
66.97,"","","",186.9783,7.7715,166.0923,16.3975,37.0010,12.1050
67.00,"","","",186.9675,7.7715,166.0764,16.3975,37.0020,12.0590
67.03,"","","",186.9395,7.8619,166.0466,16.4907,37.0000,12.0860
67.07,"","","",186.9006,7.8619,165.9926,16.4907,36.9990,12.1240
67.10,"","","",186.8834,7.8619,165.9581,16.4907,37.0000,12.1510
67.13,"","","",186.8771,7.7715,165.9562,16.3975,36.9990,12.1690
67.17,"","","",186.8889,7.6812,165.9134,16.3975,37.0000,12.1600
67.20,"","","",186.8843,7.6812,165.8770,16.3975,37.0010,12.1330
67.23,"","","",186.8609,7.6812,165.8472,16.3975,37.0020,12.0800
67.27,"","","",186.8437,7.5004,165.8109,16.4907,37.0020,12.0600
67.30,"","","",186.8265,7.4101,165.7885,16.5839,37.0010,12.0340
67.33,"","","",186.8093,7.3197,165.7829,16.5839,37.0000,12.0370
67.37,"","","",186.7849,7.2293,165.7513,16.5839,37.0000,12.0470
67.40,"","","",186.7488,7.2293,165.7038,16.6771,37.0000,12.0240
67.43,"","","",186.7370,7.3197,165.6833,16.6771,37.0000,12.0360
67.47,"","","",186.7244,7.4101,165.6777,16.5839,37.0000,12.0280
67.50,"","","",186.7253,7.4101,165.6115,16.5839,37.0020,11.9810
67.53,"","","",186.7515,7.3197,165.5705,16.5839,37.0000,11.9620
67.57,"","","",186.7145,7.3197,165.5500,16.4907,36.9990,12.0070
67.60,"","","",186.6846,7.3197,165.5146,16.3044,36.9990,12.0390
67.63,"","","",186.7244,7.1390,165.4680,16.1180,36.9990,12.0770
67.67,"","","",186.6864,6.9582,165.4112,16.1180,37.0000,12.0890
67.70,"","","",186.6250,6.8679,165.3916,16.1180,36.9990,12.1340
67.73,"","","",186.6286,6.6871,165.3497,16.2112,37.0000,12.1410
67.77,"","","",186.6413,6.5968,165.3451,16.3044,37.0020,12.0660
67.80,"","","",186.6160,6.5064,165.3041,16.3975,37.0020,12.0600
67.83,"","","",186.5870,6.5968,165.2575,16.3975,37.0010,12.0510
67.87,"","","",186.6042,6.5064,165.2156,16.3975,37.0000,12.0260
67.90,"","","",186.6114,6.5064,165.1755,16.3975,36.9990,12.0730
67.93,"","","",186.5888,6.5064,165.1503,16.4907,36.9990,12.0890
67.97,"","","",186.5608,6.5968,165.1298,16.4907,37.0000,12.1220
68.00,"","","",186.5157,6.6871,165.1075,16.3975,37.0000,12.1070
68.03,"","","",186.5419,6.6871,165.0907,16.3975,37.0010,12.0800
68.07,"","","",186.5419,6.6871,165.0525,16.3044,36.9990,12.1180
68.10,"","","",186.4949,6.7775,165.0255,16.2112,36.9990,12.1340
68.13,"","","",186.4434,6.8679,164.9864,16.1180,36.9980,12.1760
68.17,"","","",186.4406,6.8679,164.9528,16.1180,36.9990,12.1930
68.20,"","","",186.4153,6.8679,164.9221,16.0249,37.0000,12.2120
68.23,"","","",186.4153,6.9582,164.8913,16.0249,37.0010,12.1640
68.27,"","","",186.4253,6.9582,164.8587,16.1180,37.0010,12.1290
68.30,"","","",186.4298,6.8679,164.8047,16.2112,37.0020,12.1010
68.33,"","","",186.4117,6.7775,164.7516,16.2112,37.0020,12.0720
68.37,"","","",186.3783,6.7775,164.6938,16.3975,37.0010,12.0480
68.40,"","","",186.3530,6.8679,164.6966,16.4907,37.0000,12.0350
68.43,"","","",186.3431,6.8679,164.6836,16.4907,36.9990,12.0860
68.47,"","","",186.2780,7.0486,164.6454,16.4907,37.0000,12.1010
68.50,"","","",186.2536,7.1390,164.6239,16.4907,36.9990,12.1350
68.53,"","","",186.2518,7.2293,164.5904,16.4907,36.9980,12.1820
68.57,"","","",186.2798,7.2293,164.5829,16.4907,36.9990,12.2040
68.60,"","","",186.2744,7.2293,164.5541,16.4907,37.0010,12.1610
68.63,"","","",186.2364,7.2293,164.5075,16.4907,37.0010,12.1420
68.67,"","","",186.2229,7.2293,164.4506,16.3975,37.0020,12.0870
68.70,"","","",186.2066,7.3197,164.4264,16.3975,37.0020,12.0630
68.73,"","","",186.2138,7.3197,164.4041,16.3044,37.0010,12.0330
68.77,"","","",186.1831,7.4101,164.3603,16.3044,37.0020,11.9720
68.80,"","","",186.2030,7.5004,164.3528,16.1180,37.0000,12.0170
68.83,"","","",186.1768,7.5004,164.3193,16.1180,37.0000,12.0390
68.87,"","","",186.1515,7.4101,164.2820,16.0249,36.9980,12.0890
68.90,"","","",186.1723,7.4101,164.2494,15.9317,36.9980,12.1310
68.93,"","","",186.1253,7.4101,164.2140,15.9317,36.9980,12.1530
68.97,"","","",186.0774,7.4101,164.1693,15.9317,37.0010,12.1160
69.00,"","","",186.0521,7.4101,164.1180,15.9317,37.0000,12.1390
69.03,"","","",186.0042,7.6812,164.0929,16.0249,37.0010,12.0940
69.07,"","","",186.0295,7.7715,164.0761,16.0249,37.0020,12.0600
69.10,"","","",186.0683,7.6812,164.0482,16.0249,37.0020,12.0370
69.13,"","","",186.0846,7.5908,164.0221,15.9317,37.0010,12.0110
69.17,"","","",185.9979,7.5908,164.0016,15.9317,37.0000,12.0010
69.20,"","","",185.9445,7.6812,163.9187,16.0249,36.9970,12.0740
69.23,"","","",185.9472,7.6812,163.8870,16.1180,36.9970,12.0930
69.27,"","","",185.9265,7.6812,163.8628,16.2112,36.9970,12.1470
69.30,"","","",185.9093,7.6812,163.8283,16.2112,36.9990,12.1130
69.33,"","","",185.9156,7.7715,163.8236,16.2112,37.0000,12.0800
69.37,"","","",185.9156,7.6812,163.8087,16.1180,36.9990,12.1050
69.40,"","","",185.9256,7.5908,163.7761,16.1180,36.9990,12.1450
69.43,"","","",185.9147,7.5004,163.7463,16.0249,36.9990,12.1800
69.47,"","","",185.8957,7.5004,163.7155,15.9317,37.0000,12.1890
69.50,"","","",185.8804,7.5004,163.6923,15.8385,37.0000,12.1930
69.53,"","","",185.8397,7.5004,163.6392,15.8385,37.0000,12.1670
69.57,"","","",185.7954,7.5908,163.5898,15.8385,37.0010,12.1190
69.60,"","","",185.8180,7.5004,163.5814,15.7454,37.0010,12.0990
69.63,"","","",185.7963,7.5004,163.5404,15.7454,37.0010,12.0760
69.67,"","","",185.7954,7.4101,163.4994,15.8385,36.9990,12.1300
69.70,"","","",185.7954,7.3197,163.4901,15.9317,36.9990,12.1460
69.73,"","","",185.7810,7.2293,163.4398,15.9317,37.0000,12.1380
69.77,"","","",185.7593,7.1390,163.4146,15.9317,37.0000,12.1550
69.80,"","","",185.7502,7.1390,163.3960,15.9317,37.0000,12.1490
69.83,"","","",185.7042,7.3197,163.3447,15.9317,36.9990,12.1910
69.87,"","","",185.6996,7.3197,163.3056,16.0249,37.0000,12.1990
69.90,"","","",185.7213,7.3197,163.2525,16.0249,37.0000,12.2320
69.93,"","","",185.7069,7.1390,163.2478,15.9317,37.0010,12.1820
69.97,"","","",185.6752,7.1390,163.2199,15.9317,37.0020,12.1340
70.00,"","","",185.6789,7.1390,163.1845,15.9317,37.0010,12.1420
70.03,"","","",185.6915,7.0486,163.1575,15.9317,37.0000,12.1100
70.07,"","","",185.6716,6.8679,163.1416,15.9317,36.9990,12.1460
70.10,"","","",185.6843,6.7775,163.0895,15.9317,37.0000,12.1510
70.13,"","","",185.6707,6.5968,163.0615,15.9317,37.0010,12.1070
70.17,"","","",185.6129,6.5064,163.0252,15.8385,37.0000,12.0960
70.20,"","","",185.5758,6.5064,163.0019,15.8385,37.0000,12.1030
70.23,"","","",185.5487,6.4160,163.0047,15.7454,37.0000,12.1240
70.27,"","","",185.5523,6.3257,162.9385,15.7454,37.0000,12.1430
70.30,"","","",185.5804,6.3257,162.8957,15.7454,37.0000,12.1270
70.33,"","","",185.5487,6.3257,162.8919,15.7454,37.0000,12.1350
70.37,"","","",185.5216,6.4160,162.8426,15.7454,37.0010,12.1080
70.40,"","","",185.4791,6.5064,162.7978,15.7454,37.0000,12.1330
70.43,"","","",185.4502,6.5064,162.7680,15.8385,37.0000,12.1570
70.47,"","","",185.4611,6.4160,162.7280,15.8385,37.0010,12.1210
70.50,"","","",185.4421,6.4160,162.6786,15.8385,37.0010,12.0950
70.53,"","","",185.4249,6.5968,162.6683,15.9317,37.0000,12.1010
70.57,"","","",185.3834,6.6871,162.6488,16.0249,37.0010,12.0450
70.60,"","","",185.3535,6.8679,162.6171,16.0249,37.0000,12.0460
70.63,"","","",185.3617,7.0486,162.5808,16.1180,36.9990,12.0770
70.67,"","","",185.3517,7.1390,162.5370,16.1180,37.0000,12.1050
70.70,"","","",185.3264,7.2293,162.4867,16.2112,36.9990,12.1500
70.73,"","","",185.3427,7.2293,162.4242,16.3044,37.0010,12.1120
70.77,"","","",185.3689,7.1390,162.4326,16.3044,37.0000,12.1000
70.80,"","","",185.3436,7.1390,162.4131,16.2112,37.0000,12.0690
70.83,"","","",185.3246,7.0486,162.3879,16.2112,36.9990,12.1020
70.87,"","","",185.3111,7.1390,162.3469,16.2112,37.0000,12.0890
70.90,"","","",185.2948,7.1390,162.3236,16.2112,36.9980,12.1530
70.93,"","","",185.2785,7.2293,162.2891,16.2112,37.0000,12.1530
70.97,"","","",185.2785,7.2293,162.2360,16.2112,37.0000,12.1770
71.00,"","","",185.2704,7.1390,162.2006,16.3044,37.0010,12.1500
71.03,"","","",185.2722,7.0486,162.1634,16.3044,37.0010,12.1420
71.07,"","","",185.2333,7.0486,162.1615,16.3044,37.0010,12.0950
71.10,"","","",185.1836,7.1390,162.1140,16.3044,37.0020,12.0680
71.13,"","","",185.1529,7.2293,162.0683,16.3044,37.0030,12.0050
71.17,"","","",185.1348,7.3197,162.0693,16.3044,37.0020,11.9870
71.20,"","","",185.1249,7.4101,162.0488,16.2112,37.0010,11.9810
71.23,"","","",185.1412,7.4101,162.0385,16.2112,37.0000,11.9650
71.27,"","","",185.1303,7.4101,162.0068,16.1180,36.9990,12.0000
71.30,"","","",185.1014,7.4101,161.9593,16.1180,37.0000,12.0100
71.33,"","","",185.1403,7.3197,161.9239,16.0249,36.9980,12.0920
71.37,"","","",185.1195,7.2293,161.8699,16.0249,36.9970,12.1230
71.40,"","","",185.0571,7.2293,161.8494,16.0249,36.9980,12.1330
71.43,"","","",185.0508,7.0486,161.8214,15.9317,37.0000,12.1020
71.47,"","","",185.0671,6.9582,161.8000,15.9317,37.0000,12.0870
71.50,"","","",185.0915,6.7775,161.7637,15.9317,37.0000,12.0860
71.53,"","","",185.0698,6.6871,161.7115,15.8385,36.9990,12.1050
71.57,"","","",185.0156,6.6871,161.6603,15.8385,37.0000,12.0900
71.60,"","","",185.0047,6.6871,161.6519,15.8385,36.9990,12.1260
71.63,"","","",184.9803,6.5968,161.6398,15.7454,36.9990,12.1550
71.67,"","","",184.9740,6.5064,161.6137,15.6522,36.9990,12.1820
71.70,"","","",184.9415,6.5064,161.5904,15.5590,37.0000,12.1630
71.73,"","","",184.9171,6.5064,161.5391,15.5590,37.0000,12.1580
71.77,"","","",184.9008,6.5968,161.5009,15.5590,37.0000,12.1370
71.80,"","","",184.8656,6.6871,161.4488,15.5590,37.0010,12.0860
71.83,"","","",184.8375,6.8679,161.3985,15.6522,37.0020,12.0570
71.87,"","","",184.8764,6.8679,161.3556,15.7454,37.0020,12.0190
71.90,"","","",184.8981,6.8679,161.3174,15.8385,37.0020,11.9900
71.93,"","","",184.8674,6.9582,161.3016,15.8385,37.0010,11.9750
71.97,"","","",184.8484,6.9582,161.2867,15.8385,36.9990,12.0150
72.00,"","","",184.8610,6.9582,161.2438,15.9317,36.9980,12.0380
72.03,"","","",184.8457,7.0486,161.2037,16.0249,36.9980,12.0860
72.07,"","","",184.8520,6.9582,161.1488,16.2112,36.9980,12.1190
72.10,"","","",184.8538,6.7775,161.1218,16.3044,36.9980,12.1400
72.13,"","","",184.8312,6.6871,161.1050,16.3975,36.9980,12.1860
72.17,"","","",184.7643,6.6871,161.0994,16.3044,36.9980,12.1720
72.20,"","","",184.7526,6.6871,161.0724,16.3044,37.0000,12.1600
72.23,"","","",184.7192,6.6871,161.0388,16.3044,36.9990,12.1890
72.27,"","","",184.6875,6.7775,161.0165,16.3044,37.0000,12.1890
72.30,"","","",184.6848,6.7775,160.9690,16.3044,37.0000,12.1610
72.33,"","","",184.6930,6.7775,160.9298,16.3975,37.0010,12.1400
72.37,"","","",184.6396,6.7775,160.8711,16.4907,37.0010,12.1080
72.40,"","","",184.6026,6.8679,160.8525,16.5839,37.0000,12.1030
72.43,"","","",184.6080,6.9582,160.8078,16.6771,37.0000,12.0810
72.47,"","","",184.6107,7.0486,160.7482,16.7702,36.9990,12.1310
72.50,"","","",184.6161,7.1390,160.7519,16.8634,37.0000,12.1350
72.53,"","","",184.6134,7.1390,160.7295,16.8634,37.0000,12.1440
72.57,"","","",184.6107,7.1390,160.6997,16.7702,36.9990,12.1690
72.60,"","","",184.6207,7.1390,160.6606,16.6771,37.0010,12.1210
72.63,"","","",184.5990,7.0486,160.6336,16.6771,37.0000,12.1560
72.67,"","","",184.5836,6.9582,160.6084,16.5839,37.0000,12.1320
72.70,"","","",184.5637,6.8679,160.5674,16.5839,37.0000,12.1200
72.73,"","","",184.5240,6.9582,160.5096,16.6771,37.0000,12.1420
72.77,"","","",184.5231,6.9582,160.4761,16.6771,37.0000,12.1320
72.80,"","","",184.5059,6.9582,160.4500,16.5839,37.0000,12.1490
72.83,"","","",184.4869,6.8679,160.4044,16.6771,36.9990,12.1840
72.87,"","","",184.4779,6.7775,160.4072,16.5839,36.9990,12.2190
72.90,"","","",184.4408,6.7775,160.3867,16.5839,37.0000,12.2200
72.93,"","","",184.4237,6.7775,160.3410,16.5839,37.0010,12.1920
72.97,"","","",184.4210,6.7775,160.3131,16.4907,37.0000,12.1950
73.00,"","","",184.3902,6.8679,160.2842,16.3975,37.0020,12.1360
73.03,"","","",184.3387,6.9582,160.2488,16.2112,37.0010,12.1090
73.07,"","","",184.3532,7.0486,160.1938,16.2112,37.0020,12.0670
73.10,"","","",184.3893,7.0486,160.1705,16.1180,37.0010,12.0880
73.13,"","","",184.3993,7.1390,160.1482,16.1180,37.0000,12.0910
73.17,"","","",184.3685,7.2293,160.1081,16.1180,36.9990,12.1130
73.20,"","","",184.3441,7.2293,160.0792,16.1180,36.9990,12.1540
73.23,"","","",184.3459,7.1390,160.0308,16.2112,37.0000,12.1690
73.27,"","","",184.3243,7.0486,160.0261,16.2112,37.0000,12.1500
73.30,"","","",184.2881,7.0486,159.9991,16.1180,37.0000,12.1610
73.33,"","","",184.2728,7.0486,159.9646,16.1180,36.9990,12.1860
73.37,"","","",184.2601,6.9582,159.9013,16.1180,37.0000,12.1890
73.40,"","","",184.2068,6.9582,159.8491,16.3044,37.0000,12.2160
73.43,"","","",184.1806,6.9582,159.8202,16.3975,37.0000,12.2280
73.47,"","","",184.1987,6.8679,159.7857,16.3975,37.0010,12.1940
73.50,"","","",184.2212,6.8679,159.7904,16.3975,37.0030,12.1330
73.53,"","","",184.2014,6.7775,159.7671,16.3044,37.0020,12.1080
73.57,"","","",184.1887,6.7775,159.7214,16.3044,37.0020,12.0720
73.60,"","","",184.1950,6.7775,159.6935,16.2112,37.0010,12.0640
73.63,"","","",184.1815,6.7775,159.6581,16.1180,36.9990,12.0900
73.67,"","","",184.1535,6.6871,159.6236,16.1180,36.9990,12.1340
73.70,"","","",184.0848,6.8679,159.5845,16.1180,36.9990,12.1570
73.73,"","","",184.0604,7.0486,159.5435,16.2112,37.0000,12.1560
