"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
72.50,"","","",178.1622,6.0546,165.0795,12.4845,37.0000,6.9510
72.53,"","","",178.1685,6.0546,165.0683,12.4845,36.9990,6.9930
72.57,"","","",178.1432,6.0546,165.0292,12.5777,37.0000,6.9900
72.60,"","","",178.0718,6.1449,164.9836,12.5777,37.0010,6.9560
72.63,"","","",178.0655,6.1449,164.9696,12.5777,37.0010,6.9200
72.67,"","","",178.0573,6.1449,164.9556,12.4845,37.0020,6.8890
72.70,"","","",178.0772,6.2353,164.9100,12.5777,37.0010,6.8610
72.73,"","","",178.1143,6.1449,164.8876,12.6708,37.0000,6.8790
72.77,"","","",178.1215,5.9642,164.8792,12.6708,37.0000,6.8520
72.80,"","","",178.0754,5.9642,164.8615,12.5777,37.0000,6.8740
72.83,"","","",178.0212,5.9642,164.8308,12.4845,37.0000,6.9080
72.87,"","","",178.0329,6.0546,164.7860,12.4845,37.0010,6.8650
72.90,"","","",178.0384,6.0546,164.7749,12.5777,37.0010,6.8340
72.93,"","","",178.0094,6.0546,164.7404,12.6708,37.0000,6.8230
72.97,"","","",178.0131,6.1449,164.7162,12.6708,36.9990,6.8540
73.00,"","","",178.0113,6.1449,164.6724,12.7640,36.9990,6.8990
73.03,"","","",177.9778,6.1449,164.6202,12.8572,36.9990,6.9230
73.07,"","","",177.9543,6.1449,164.6118,12.9503,37.0000,6.9170
73.10,"","","",177.9679,6.0546,164.6034,12.9503,37.0010,6.9080
73.13,"","","",177.9679,5.9642,164.5876,12.9503,37.0000,6.8950
73.17,"","","",177.9453,5.9642,164.5811,12.9503,37.0010,6.8580
73.20,"","","",177.9570,5.8738,164.5457,12.9503,37.0000,6.8480
73.23,"","","",177.9435,5.7835,164.5028,12.9503,37.0000,6.8440
73.27,"","","",177.9272,5.6027,164.4758,12.9503,37.0000,6.8680
73.30,"","","",177.9137,5.5124,164.4236,13.0435,36.9990,6.9030
73.33,"","","",177.9064,5.4220,164.3929,13.1367,37.0000,6.9220
73.37,"","","",177.8730,5.4220,164.3957,13.1367,37.0010,6.8760
73.40,"","","",177.8558,5.4220,164.3752,13.1367,37.0010,6.8550
73.43,"","","",177.8450,5.4220,164.3454,13.1367,36.9990,6.8800
73.47,"","","",177.8124,5.4220,164.2848,13.2298,37.0010,6.8500
73.50,"","","",177.8061,5.5124,164.2634,13.3230,37.0010,6.8170
73.53,"","","",177.8043,5.5124,164.2774,13.3230,37.0010,6.7860
73.57,"","","",177.7691,5.5124,164.2522,13.3230,37.0010,6.7630
73.60,"","","",177.7519,5.4220,164.2159,13.3230,37.0000,6.7590
73.63,"","","",177.7573,5.4220,164.1795,13.3230,37.0000,6.7820
73.67,"","","",177.7600,5.5124,164.1590,13.3230,37.0000,6.7600
73.70,"","","",177.7275,5.6027,164.1320,13.2298,36.9970,6.8250
73.73,"","","",177.7474,5.6027,164.1022,13.2298,36.9980,6.8560
73.77,"","","",177.7664,5.6027,164.0742,13.2298,36.9990,6.8730
73.80,"","","",177.7284,5.6027,164.0649,13.2298,36.9990,6.9090
73.83,"","","",177.6760,5.6931,164.0388,13.1367,37.0000,6.9120
73.87,"","","",177.6769,5.6931,164.0314,13.0435,37.0010,6.8620
73.90,"","","",177.6661,5.6931,164.0109,13.0435,37.0010,6.8430
73.93,"","","",177.6435,5.8738,163.9811,12.9503,37.0000,6.8370
73.97,"","","",177.6426,5.9642,163.9708,12.9503,37.0010,6.8010
74.00,"","","",177.6263,6.1449,163.9317,12.8572,36.9990,6.8330
74.03,"","","",177.6182,6.2353,163.8767,12.8572,36.9990,6.8500
74.07,"","","",177.5992,6.2353,163.8488,12.8572,37.0010,6.8110
74.10,"","","",177.5603,6.2353,163.8385,12.8572,37.0000,6.8140
74.13,"","","",177.5594,6.2353,163.8162,12.7640,36.9990,6.8540
74.17,"","","",177.5657,6.3257,163.7742,12.7640,37.0000,6.8510
74.20,"","","",177.5459,6.3257,163.7360,12.7640,36.9990,6.8990
74.23,"","","",177.5404,6.4160,163.7137,12.7640,36.9990,6.9330
74.27,"","","",177.5441,6.4160,163.6596,12.8572,36.9990,6.9540
74.30,"","","",177.5558,6.3257,163.6317,12.8572,36.9990,6.9790
74.33,"","","",177.5323,6.2353,163.6410,12.9503,37.0010,6.9420
74.37,"","","",177.5305,6.2353,163.6205,12.9503,37.0020,6.8880
74.40,"","","",177.5441,6.1449,163.5711,13.0435,37.0010,6.8760
74.43,"","","",177.5432,6.0546,163.5711,13.0435,37.0020,6.8430
74.47,"","","",177.5142,5.9642,163.5413,13.0435,37.0010,6.8130
74.50,"","","",177.4537,5.9642,163.5292,12.9503,37.0010,6.7900
74.53,"","","",177.4230,5.9642,163.4957,12.8572,36.9990,6.8490
74.57,"","","",177.4013,5.9642,163.4556,12.8572,36.9980,6.8870
74.60,"","","",177.3968,5.9642,163.4491,12.8572,36.9980,6.9050
74.63,"","","",177.3913,5.9642,163.4118,12.8572,36.9990,6.9450
74.67,"","","",177.4067,5.8738,163.3727,12.9503,36.9990,6.9580
74.70,"","","",177.4275,5.7835,163.3364,13.0435,37.0000,6.9630
74.73,"","","",177.4338,5.6027,163.3205,13.0435,37.0000,6.9840
74.77,"","","",177.4230,5.5124,163.3336,12.9503,37.0010,6.9490
74.80,"","","",177.4004,5.4220,163.3056,13.0435,37.0030,6.8860
74.83,"","","",177.3769,5.4220,163.2777,13.0435,37.0010,6.8750
74.87,"","","",177.3416,5.4220,163.2469,12.9503,37.0010,6.8440
74.90,"","","",177.3462,5.4220,163.1910,12.9503,37.0000,6.8590
74.93,"","","",177.3706,5.3316,163.1714,13.0435,36.9990,6.8810
74.97,"","","",177.3299,5.3316,163.1547,13.0435,36.9990,6.9210
75.00,"","","",177.2956,5.3316,163.1183,13.0435,37.0000,6.9050
75.03,"","","",177.2883,5.4220,163.1146,13.0435,37.0010,6.8740
75.07,"","","",177.2784,5.3316,163.0857,13.0435,37.0000,6.8650
75.10,"","","",177.2856,5.2413,163.0727,13.0435,37.0000,6.8550
75.13,"","","",177.2910,5.1509,163.0364,13.0435,37.0000,6.8840
75.17,"","","",177.2440,5.1509,162.9907,13.0435,37.0010,6.8530
75.20,"","","",177.2323,5.1509,162.9590,13.0435,37.0020,6.8210
75.23,"","","",177.2233,5.2413,162.9488,12.9503,37.0000,6.8470
75.27,"","","",177.1952,5.2413,162.9590,12.8572,36.9990,6.8840
75.30,"","","",177.1663,5.3316,162.9590,12.6708,37.0000,6.8710
75.33,"","","",177.1745,5.4220,162.9106,12.5777,37.0000,6.8530
75.37,"","","",177.1943,5.4220,162.8724,12.4845,37.0000,6.8530
75.40,"","","",177.1844,5.4220,162.8332,12.4845,37.0000,6.8420
75.43,"","","",177.1220,5.5124,162.8128,12.4845,37.0000,6.8230
75.47,"","","",177.1130,5.6931,162.8239,12.2982,37.0000,6.8260
75.50,"","","",177.1121,5.7835,162.8277,12.2050,37.0000,6.7960
75.53,"","","",177.0606,5.9642,162.7885,12.1118,36.9990,6.8400
75.57,"","","",177.0787,6.0546,162.7410,12.0187,36.9980,6.8650
75.60,"","","",177.0823,6.0546,162.7084,12.1118,36.9990,6.8890
75.63,"","","",177.0660,6.0546,162.6944,12.1118,36.9990,6.9210
75.67,"","","",177.0588,6.1449,162.6814,12.0187,36.9990,6.9630
75.70,"","","",177.0723,6.0546,162.6898,11.9255,37.0010,6.9260
75.73,"light off","Both","",177.0949,5.8738,162.6832,11.8323,37.0010,6.9020
75.77,"","","",177.0805,5.6931,162.6553,11.6460,37.0010,6.8590
75.80,"","","",177.0190,5.6931,162.6572,11.4597,37.0000,6.8590
75.83,"","","",176.9874,5.7835,162.6441,11.2733,36.9990,6.8940
75.87,"","","",177.0226,5.7835,162.6246,11.0870,37.0010,6.8610
75.90,"","","",177.0217,5.8738,162.5901,10.9938,37.0000,6.8850
75.93,"","","",177.0073,5.8738,162.6106,10.7143,37.0000,6.8770
75.97,"","","",177.0010,5.8738,162.5864,10.5280,37.0000,6.8910
76.00,"","","",176.9829,5.8738,162.5659,10.3416,36.9990,6.9180
76.03,"","","",176.9675,5.8738,162.5249,10.2485,37.0000,6.9150
76.07,"","","",176.9684,5.6931,162.5202,10.1553,37.0010,6.8680
76.10,"","","",176.9711,5.6027,162.5454,9.8758,37.0000,6.8400
76.13,"","","",176.9585,5.4220,162.5398,9.5031,37.0010,6.8010
76.17,"","","",176.9386,5.3316,162.4932,9.3168,37.0010,6.7840
76.20,"","","",176.9260,5.3316,162.4569,9.1305,37.0010,6.7600
76.23,"","","",176.9115,5.3316,162.4466,9.0373,36.9980,6.8150
76.27,"","","",176.8690,5.2413,162.4242,8.9441,36.9980,6.8530
76.30,"","","",176.8428,5.2413,162.4140,8.7578,36.9980,6.8740
76.33,"","","",176.8537,5.2413,162.4075,8.6646,36.9980,6.8940
76.37,"","","",176.8835,5.2413,162.3916,8.4783,36.9990,6.9100
76.40,"","","",176.8618,5.1509,162.3982,8.3851,37.0000,6.8910
76.43,"","","",176.8437,5.0605,162.3795,8.1988,37.0010,6.8570
76.47,"","","",176.7994,5.0605,162.3544,8.0124,37.0000,6.8590
76.50,"","","",176.8347,4.9702,162.3236,8.0124,36.9990,6.9000
76.53,"","","",176.8365,4.9702,162.3003,8.0124,37.0000,6.8950
76.57,"","","",176.7841,4.9702,162.3143,7.9193,37.0010,6.8680
76.60,"","","",176.7606,4.9702,162.3236,7.7329,37.0000,6.8520
76.63,"","","",176.7750,5.0605,162.3115,7.5466,37.0010,6.8290
76.67,"","","",176.7814,4.9702,162.2938,7.3603,36.9990,6.8680
76.70,"","","",176.7624,4.9702,162.2603,7.3603,36.9990,6.9020
76.73,"","","",176.7344,4.9702,162.2528,7.2671,36.9990,6.9160
76.77,"","","",176.7588,4.9702,162.2696,7.1739,37.0000,6.9020
76.80,"","","",176.7127,4.9702,162.2631,7.0808,37.0030,6.8390
76.83,"","","",176.7145,5.0605,162.2249,6.8944,37.0020,6.8180
76.87,"","","",176.7253,5.1509,162.1652,6.8944,37.0010,6.8110
76.90,"","","",176.6874,5.1509,162.1522,6.9876,37.0020,6.7780
76.93,"","","",176.6711,5.2413,162.1606,6.9876,37.0000,6.8030
76.97,"","","",176.6675,5.3316,162.1401,7.0808,37.0000,6.8060
77.00,"","","",176.7000,5.3316,162.1019,7.1739,37.0000,6.7930
77.03,"","","",176.6955,5.2413,162.0693,7.2671,37.0000,6.8010
77.07,"","","",176.6991,5.0605,162.0842,7.2671,36.9990,6.8450
77.10,"","","",176.6874,4.9702,162.0907,7.2671,36.9990,6.8680
77.13,"","","",176.6729,4.8798,162.0786,7.2671,37.0010,6.8240
77.17,"","","",176.6332,4.9702,162.0777,7.1739,37.0010,6.8000
77.20,"","","",176.5826,4.9702,162.0805,7.1739,37.0010,6.7700
77.23,"","","",176.5428,5.0605,162.0544,7.0808,36.9990,6.8040
77.27,"","","",176.5545,5.1509,162.0190,7.0808,37.0000,6.7990
77.30,"","","",176.5320,5.2413,162.0199,6.9876,37.0000,6.7890
77.33,"","","",176.5030,5.3316,162.0227,6.9876,37.0000,6.7870
77.37,"","","",176.5112,5.4220,162.0115,6.8944,37.0000,6.8100
77.40,"","","",176.5491,5.3316,162.0143,6.8944,36.9990,6.8610
77.43,"","","",176.5455,5.2413,161.9882,6.8013,36.9990,6.8760
77.47,"","","",176.5473,5.1509,161.9659,6.6149,37.0000,6.9010
77.50,"","","",176.5338,5.1509,161.9454,6.6149,37.0010,6.8480
77.53,"","","",176.4850,5.1509,161.9370,6.6149,37.0030,6.8000
77.57,"","","",176.4741,5.1509,161.9407,6.5218,37.0030,6.7790
77.60,"","","",176.4886,5.1509,161.9444,6.5218,37.0020,6.7610
77.63,"","","",176.4985,5.1509,161.9072,6.5218,37.0010,6.7450
77.67,"","","",176.4768,5.1509,161.9137,6.4286,37.0010,6.7260
77.70,"","","",176.4262,5.1509,161.9016,6.3354,36.9990,6.7670
77.73,"","","",176.4163,5.2413,161.8829,6.3354,37.0010,6.7190
77.77,"","","",176.4154,5.2413,161.8643,6.2422,36.9990,6.7740
77.80,"","","",176.4000,5.3316,161.8475,6.2422,36.9980,6.8070
77.83,"","","",176.3838,5.3316,161.8550,6.1491,37.0000,6.7750
77.87,"","","",176.4271,5.2413,161.8354,6.1491,36.9990,6.8170
77.90,"","","",176.4479,5.1509,161.8159,6.1491,36.9990,6.8450
77.93,"","","",176.4226,5.1509,161.8196,6.0559,37.0000,6.8640
77.97,"","","",176.4226,5.0605,161.8242,5.9627,37.0000,6.8940
78.00,"","","",176.3838,4.9702,161.8037,5.8696,37.0000,6.8730
78.03,"","","",176.3657,4.9702,161.7795,5.7764,37.0010,6.8380
78.07,"","","",176.3847,4.9702,161.7749,5.7764,37.0010,6.8130
78.10,"","","",176.3738,4.7894,161.7590,5.5901,37.0000,6.7880
78.13,"","","",176.3828,4.7894,161.7311,5.4969,37.0000,6.7950
78.17,"","","",176.3575,4.6991,161.7096,5.4969,37.0000,6.8210
78.20,"","","",176.3069,4.6991,161.7124,5.4969,36.9990,6.8610
78.23,"","","",176.2898,4.6991,161.7162,5.4969,36.9990,6.8830
78.27,"","","",176.2871,4.7894,161.7292,5.4969,37.0010,6.8310
78.30,"","","",176.2880,4.7894,161.6826,5.4969,37.0020,6.8000
78.33,"","","",176.3060,4.6991,161.6565,5.5901,37.0000,6.8160
78.37,"","","",176.2961,4.5183,161.6165,5.7764,37.0000,6.8340
78.40,"","","",176.2925,4.4280,161.6193,5.8696,37.0020,6.7810
78.43,"","","",176.2925,4.2472,161.6295,5.8696,37.0010,6.7690
78.47,"","","",176.2753,4.0665,161.6165,5.8696,37.0010,6.7540
78.50,"","","",176.2500,3.9761,161.6575,5.7764,36.9990,6.7870
78.53,"","","",176.2663,3.9761,161.6696,5.6832,36.9980,6.8190
78.57,"","","",176.2572,3.9761,161.6342,5.5901,36.9980,6.8300
78.60,"","","",176.2301,3.9761,161.6072,5.5901,36.9980,6.8820
78.63,"","","",176.1994,4.0665,161.5923,5.5901,36.9980,6.9000
78.67,"","","",176.1904,4.2472,161.5708,5.5901,37.0000,6.8990
78.70,"","","",176.1949,4.3376,161.5624,5.5901,37.0010,6.8460
78.73,"","","",176.1642,4.3376,161.5457,5.4969,37.0030,6.8170
78.77,"","","",176.1190,4.4280,161.5159,5.4969,37.0020,6.7990
78.80,"","","",176.1425,4.4280,161.5401,5.4969,37.0010,6.7780
78.83,"","","",176.1605,4.4280,161.5345,5.4969,37.0000,6.7540
78.87,"","","",176.1777,4.3376,161.5205,5.4969,37.0010,6.7160
78.90,"","","",176.1849,4.3376,161.4935,5.4969,37.0000,6.7290
78.93,"","","",176.1732,4.2472,161.4907,5.4037,36.9990,6.7740
78.97,"","","",176.1587,4.1569,161.4665,5.4969,37.0000,6.7780
79.00,"","","",176.1181,4.1569,161.4795,5.4037,37.0010,6.7300
79.03,"","","",176.1108,4.2472,161.4795,5.3106,36.9980,6.7910
79.07,"","","",176.0991,4.3376,161.4450,5.3106,36.9990,6.8040
79.10,"","","",176.0892,4.4280,161.4003,5.4037,36.9980,6.8490
79.13,"","","",176.1045,4.4280,161.3705,5.4969,37.0000,6.8560
79.17,"","","",176.1117,4.4280,161.3547,5.5901,37.0010,6.8270
79.20,"","","",176.0874,4.4280,161.3463,5.6832,37.0000,6.8230
79.23,"","","",176.0404,4.4280,161.3444,5.6832,37.0000,6.8280
79.27,"","","",176.0241,4.4280,161.3631,5.6832,37.0010,6.8080
79.30,"","","",176.0530,4.3376,161.3575,5.6832,37.0000,6.8150
79.33,"","","",176.0846,4.2472,161.3482,5.5901,37.0010,6.7770
79.37,"","","",176.0539,4.2472,161.3388,5.5901,37.0000,6.7720
79.40,"","","",176.0458,4.1569,161.3025,5.6832,36.9990,6.8040
79.43,"","","",176.0349,4.0665,161.2811,5.6832,36.9990,6.8410
79.47,"","","",175.9889,4.0665,161.2811,5.7764,37.0000,6.8260
79.50,"","","",176.0024,4.0665,161.2624,5.7764,37.0000,6.8460
79.53,"","","",176.0304,3.9761,161.2652,5.8696,37.0010,6.7910
79.57,"","","",176.0232,3.9761,161.2308,5.8696,37.0000,6.7860
79.60,"","","",175.9744,4.0665,161.2196,5.8696,37.0010,6.7400
79.63,"","","",175.9527,4.1569,161.2075,5.9627,37.0010,6.7070
79.67,"","","",175.9500,4.1569,161.2056,6.0559,37.0010,6.6840
79.70,"","","",175.9437,4.1569,161.2037,6.1491,36.9990,6.7100
79.73,"","","",175.9744,4.0665,161.2037,6.2422,36.9980,6.7500
79.77,"","","",175.9699,3.9761,161.2019,6.2422,37.0000,6.7080
79.80,"","","",175.9690,3.8858,161.2093,6.1491,37.0000,6.7130
79.83,"","","",175.9554,3.7954,161.1888,6.0559,36.9990,6.7570
79.87,"","","",175.9364,3.7050,161.1665,5.9627,36.9980,6.7920
79.90,"","","",175.9030,3.7050,161.1646,5.8696,37.0000,6.7930
79.93,"","","",175.9057,3.7050,161.1730,5.7764,36.9990,6.8270
79.97,"","","",175.9102,3.7050,161.1432,5.6832,37.0000,6.8210
80.00,"","","",175.9012,3.7050,161.1087,5.6832,37.0000,6.8220
80.03,"","","",175.9364,3.6147,161.0891,5.6832,37.0000,6.8410
80.07,"","","",175.9319,3.5243,161.0696,5.6832,37.0020,6.7830
80.10,"","","",175.9274,3.6147,161.0612,5.7764,37.0020,6.7580
80.13,"","","",175.9536,3.5243,161.0659,5.7764,36.9990,6.8070
80.17,"","","",175.9346,3.4339,161.0659,5.6832,37.0000,6.8210
80.20,"","","",175.8696,3.3436,161.0537,5.5901,37.0000,6.8390
80.23,"","","",175.8253,3.3436,161.0342,5.5901,37.0000,6.8190
80.27,"","","",175.8334,3.3436,161.0006,5.5901,37.0000,6.8030
80.30,"","","",175.8352,3.3436,160.9895,5.5901,36.9990,6.8460
80.33,"","","",175.8443,3.3436,160.9764,5.5901,37.0000,6.8150
80.37,"","","",175.8614,3.2532,160.9727,5.4969,37.0010,6.7820
80.40,"","","",175.8533,3.2532,160.9634,5.4969,37.0000,6.8040
80.43,"","","",175.8388,3.2532,160.9541,5.4969,37.0010,6.7660
80.47,"","","",175.8506,3.1628,160.9438,5.4969,37.0000,6.7540
80.50,"","","",175.8388,3.0725,160.9205,5.5901,37.0010,6.7130
80.53,"","","",175.8054,3.0725,160.9131,5.6832,37.0000,6.7280
80.57,"","","",175.7792,3.1628,160.9401,5.6832,37.0000,6.7630
80.60,"","","",175.7593,3.3436,160.9270,5.6832,37.0000,6.7470
80.63,"","","",175.7476,3.3436,160.9103,5.5901,37.0000,6.7190
80.67,"","","",175.7711,3.3436,160.8907,5.5901,37.0000,6.7590
80.70,"","","",175.7837,3.2532,160.8777,5.4969,37.0000,6.7660
80.73,"","","",175.7602,3.2532,160.8646,5.4969,37.0000,6.8020
80.77,"","","",175.7566,3.2532,160.8534,5.5901,37.0010,6.7570
80.80,"","","",175.7738,3.2532,160.8497,5.5901,37.0020,6.7420
80.83,"","","",175.7665,3.2532,160.8385,5.5901,37.0010,6.7120
80.87,"","","",175.7647,3.1628,160.8227,5.5901,37.0010,6.6820
80.90,"","","",175.7684,3.0725,160.8068,5.5901,37.0010,6.6500
80.93,"","","",175.7358,3.1628,160.8022,5.5901,37.0000,6.6400
80.97,"","","",175.7250,3.1628,160.8134,5.6832,37.0000,6.6860
81.00,"","","",175.7376,3.2532,160.7817,5.6832,37.0000,6.7020
81.03,"","","",175.7385,3.2532,160.7575,5.6832,37.0010,6.6800
81.07,"","","",175.7250,3.1628,160.7509,5.6832,36.9990,6.7230
81.10,"","","",175.7078,3.1628,160.7370,5.6832,36.9990,6.7470
81.13,"","","",175.6635,3.2532,160.7528,5.5901,36.9980,6.7940
81.17,"","","",175.6662,3.2532,160.7612,5.4969,37.0010,6.7580
81.20,"","","",175.6671,3.2532,160.7388,5.4037,37.0000,6.7260
81.23,"","","",175.6744,3.3436,160.7463,5.3106,37.0000,6.7100
81.27,"","","",175.6798,3.3436,160.7351,5.1242,37.0000,6.7080
81.30,"","","",175.6581,3.4339,160.6718,5.1242,37.0010,6.6660
81.33,"","","",175.6156,3.5243,160.6354,5.2174,37.0010,6.6540
81.37,"","","",175.6120,3.5243,160.6419,5.2174,36.9990,6.6870
81.40,"","","",175.6165,3.5243,160.6447,5.2174,36.9980,6.7220
81.43,"","","",175.6373,3.4339,160.6606,5.2174,36.9980,6.7460
81.47,"","","",175.6427,3.3436,160.6531,5.2174,36.9980,6.7750
81.50,"","","",175.6382,3.1628,160.6252,5.1242,37.0000,6.7710
81.53,"","","",175.6400,3.1628,160.6224,5.1242,37.0000,6.7670
81.57,"","","",175.6202,3.1628,160.6149,5.0311,37.0020,6.7130
81.60,"","","",175.6066,3.2532,160.6140,5.0311,37.0010,6.7010
81.63,"","","",175.5858,3.3436,160.6037,5.0311,37.0020,6.6600
81.67,"","","",175.5885,3.3436,160.5842,5.0311,37.0020,6.6290
81.70,"","","",175.5741,3.2532,160.5767,5.0311,37.0010,6.6140
81.73,"","","",175.5813,3.2532,160.5385,5.1242,37.0000,6.6190
81.77,"","","",175.5587,3.2532,160.5041,5.2174,36.9970,6.6750
81.80,"","","",175.5352,3.2532,160.5013,5.3106,36.9980,6.7050
81.83,"","","",175.5461,3.2532,160.5255,5.3106,36.9990,6.7220
81.87,"","","",175.5623,3.1628,160.5096,5.4037,36.9990,6.7450
81.90,"","","",175.5668,3.1628,160.5022,5.3106,37.0000,6.7610
81.93,"","","",175.5560,3.2532,160.4985,5.3106,37.0000,6.7570
81.97,"","","",175.5415,3.2532,160.4836,5.2174,37.0010,6.7250
82.00,"","","",175.5461,3.2532,160.4910,5.2174,37.0000,6.7310
82.03,"","","",175.5470,3.2532,160.4603,5.2174,37.0020,6.6790
82.07,"","","",175.5370,3.1628,160.4528,5.2174,37.0010,6.6630
82.10,"","","",175.5397,3.1628,160.4519,5.2174,37.0000,6.6800
82.13,"","","",175.4964,3.1628,160.4267,5.2174,37.0010,6.6530
82.17,"","","",175.4701,3.1628,160.4165,5.2174,37.0000,6.6750
82.20,"","","",175.4801,3.1628,160.4435,5.1242,37.0000,6.6660
82.23,"","","",175.4882,3.0725,160.4426,5.1242,36.9990,6.7070
82.27,"","","",175.4765,3.0725,160.4454,5.0311,36.9990,6.7480
82.30,"","","",175.4864,3.0725,160.4174,4.9379,37.0000,6.7540
82.33,"","","",175.5045,2.9821,160.3913,4.9379,37.0010,6.7190
82.37,"","","",175.4801,2.8917,160.3913,4.8447,37.0000,6.6880
82.40,"","","",175.4521,2.8014,160.3848,4.8447,37.0010,6.6470
82.43,"","","",175.4268,2.8917,160.3708,4.8447,37.0000,6.6400
82.47,"","","",175.4159,2.9821,160.3578,4.8447,36.9990,6.6690
82.50,"","","",175.4530,2.9821,160.3671,4.6584,37.0000,6.7020
82.53,"","","",175.4476,2.9821,160.3606,4.5652,37.0000,6.7060
82.57,"","","",175.4566,2.8917,160.3131,4.5652,37.0000,6.7380
82.60,"","","",175.4241,2.8917,160.3047,4.4721,37.0010,6.7090
82.63,"","","",175.4123,2.8917,160.2907,4.5652,37.0010,6.6770
82.67,"","","",175.4105,2.9821,160.2786,4.6584,37.0000,6.6890
82.70,"","","",175.4024,2.9821,160.2888,4.6584,36.9990,6.7320
82.73,"","","",175.3979,3.0725,160.2600,4.6584,36.9990,6.7590
82.77,"","","",175.3970,3.0725,160.2553,4.6584,36.9990,6.7860
82.80,"","","",175.3870,3.0725,160.2357,4.6584,36.9990,6.8140
82.83,"","","",175.3915,2.9821,160.2311,4.7516,36.9990,6.8480
82.87,"","","",175.3997,2.8917,160.2245,4.7516,37.0010,6.8110
82.90,"","","",175.3545,2.8917,160.2134,4.7516,37.0030,6.7460
82.93,"","","",175.3436,2.9821,160.2031,4.7516,37.0030,6.7260
82.97,"","","",175.3364,2.9821,160.1910,4.7516,37.0010,6.7040
83.00,"","","",175.3373,3.0725,160.2199,4.6584,37.0000,6.7290
83.03,"","","",175.3238,3.0725,160.2236,4.5652,37.0000,6.7010
83.07,"","","",175.3111,3.1628,160.1975,4.5652,36.9990,6.7440
83.10,"","","",175.3238,3.1628,160.1603,4.6584,37.0000,6.7580
83.13,"","","",175.3463,3.1628,160.1733,4.7516,36.9990,6.8000
83.17,"","","",175.3644,3.1628,160.1696,4.6584,37.0000,6.8050
83.20,"","","",175.3590,3.0725,160.1556,4.6584,37.0010,6.7610
83.23,"","","",175.3238,2.9821,160.1416,4.6584,37.0010,6.7280
83.27,"","","",175.3228,2.9821,160.1016,4.7516,37.0010,6.6950
83.30,"","","",175.3012,2.9821,160.1034,4.7516,37.0010,6.6740
83.33,"","","",175.2731,2.9821,160.1258,4.7516,37.0000,6.6510
83.37,"","","",175.2813,2.9821,160.1230,4.7516,36.9990,6.6880
83.40,"","","",175.2587,2.9821,160.1016,4.7516,36.9990,6.7320
83.43,"","","",175.2623,2.8917,160.0699,4.7516,36.9980,6.7500
83.47,"","","",175.2768,2.8917,160.0522,4.8447,37.0000,6.7620
83.50,"","","",175.2424,2.9821,160.0643,4.8447,37.0000,6.7760
83.53,"","","",175.2451,3.0725,160.0615,4.8447,37.0010,6.7230
83.57,"","","",175.2741,2.9821,160.0391,4.8447,37.0010,6.7040
83.60,"","","",175.2623,2.9821,160.0205,4.7516,37.0000,6.6710
83.63,"","","",175.2298,2.9821,159.9842,4.7516,37.0010,6.6520
83.67,"","","",175.2424,2.8917,159.9814,4.8447,36.9990,6.6910
83.70,"","","",175.2614,2.8014,159.9982,4.8447,36.9990,6.7160
83.73,"","","",175.2415,2.8014,160.0121,4.7516,37.0000,6.7200
83.77,"","","",175.1945,2.8917,160.0019,4.6584,37.0000,6.7280
83.80,"","","",175.2027,2.9821,159.9795,4.6584,37.0000,6.7100
83.83,"","","",175.2388,2.8917,159.9516,4.6584,37.0010,6.6700
83.87,"","","",175.2144,2.8917,159.9590,4.5652,37.0010,6.6520
83.90,"","","",175.1882,2.8014,159.9702,4.5652,37.0010,6.6160
83.93,"","","",175.1774,2.8014,159.9553,4.4721,37.0010,6.5990
83.97,"","","",175.1855,2.8014,159.9637,4.4721,37.0000,6.6030
84.00,"","","",175.2063,2.8014,159.9441,4.4721,36.9990,6.6430
84.03,"","","",175.2072,2.7110,159.9264,4.3789,37.0000,6.6650
84.07,"","","",175.1566,2.7110,159.9273,4.3789,37.0000,6.6710
84.10,"","","",175.1430,2.8014,159.9190,4.3789,37.0010,6.6260
84.13,"","","",175.1484,2.8014,159.9385,4.2857,37.0010,6.6040
84.17,"","","",175.1819,2.7110,159.9329,4.2857,37.0010,6.5930
84.20,"","","",175.1774,2.6206,159.9115,4.1926,36.9990,6.6330
84.23,"","","",175.1665,2.6206,159.8854,4.1926,37.0000,6.6280
84.27,"","","",175.1774,2.5303,159.8500,4.2857,37.0000,6.6130
84.30,"","","",175.1231,2.6206,159.8509,4.3789,36.9990,6.6600
84.33,"","","",175.0969,2.7110,159.8454,4.2857,37.0000,6.6580
84.37,"","","",175.0933,2.8014,159.8416,4.1926,37.0010,6.6120
84.40,"","","",175.0933,2.8917,159.8426,4.1926,37.0000,6.6360
84.43,"","","",175.1024,2.9821,159.8435,4.1926,36.9990,6.6730
84.47,"","","",175.0599,2.9821,159.8547,4.0994,36.9990,6.6890
84.50,"","","",175.0825,2.9821,159.8360,4.0062,37.0000,6.7090
84.53,"","","",175.1268,2.8014,159.7997,4.0062,37.0010,6.6680
