"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
60.40,"","","",192.5250,6.5064,183.2715,13.9752,37.0010,8.7450
60.43,"","","",192.5015,6.4160,183.2212,13.9752,37.0010,8.7240
60.47,"","","",192.4157,6.5064,183.1932,14.0684,37.0000,8.7060
60.50,"","","",192.3994,6.5064,183.1765,14.0684,36.9990,8.7500
60.53,"","","",192.3958,6.4160,183.1774,13.9752,36.9990,8.7560
60.57,"","","",192.3777,6.4160,183.1457,13.9752,37.0000,8.7840
60.60,"","","",192.4066,6.3257,183.1131,13.9752,36.9990,8.8130
60.63,"","","",192.4112,6.2353,183.0488,14.0684,37.0010,8.7810
60.67,"","","",192.3506,6.3257,183.0190,14.1615,37.0000,8.7500
60.70,"","","",192.3434,6.4160,183.0088,14.1615,37.0000,8.7390
60.73,"","","",192.3569,6.4160,182.9938,14.1615,36.9980,8.8070
60.77,"","","",192.2919,6.5968,182.9761,14.1615,37.0000,8.7950
60.80,"","","",192.2847,6.5968,182.9631,14.0684,37.0000,8.8060
60.83,"","","",192.3145,6.5968,182.9519,14.1615,37.0010,8.7830
60.87,"","","",192.2883,6.6871,182.9184,14.1615,37.0010,8.7370
60.90,"","","",192.2557,6.5968,182.8606,14.1615,37.0010,8.7270
60.93,"","","",192.2250,6.5968,182.7907,14.3479,36.9990,8.7700
60.97,"","","",192.2187,6.5968,182.7777,14.4410,37.0000,8.7650
61.00,"","","",192.2241,6.6871,182.7470,14.5342,37.0000,8.7730
61.03,"","","",192.2223,6.7775,182.7311,14.5342,37.0000,8.7630
61.07,"","","",192.2178,6.6871,182.7255,14.5342,37.0020,8.7200
61.10,"","","",192.2178,6.5968,182.6957,14.5342,37.0000,8.7120
61.13,"","","",192.2214,6.5064,182.6538,14.4410,37.0000,8.7230
61.17,"","","",192.2349,6.4160,182.6249,14.4410,36.9990,8.7560
61.20,"","","",192.1898,6.4160,182.5932,14.4410,36.9980,8.7790
61.23,"","","",192.1636,6.5064,182.5364,14.4410,37.0000,8.7810
61.27,"","","",192.1401,6.4160,182.4991,14.4410,37.0010,8.7290
61.30,"","","",192.1093,6.4160,182.4963,14.4410,37.0020,8.6960
61.33,"","","",192.0913,6.5064,182.4749,14.4410,37.0020,8.6520
61.37,"","","",192.0723,6.5064,182.4395,14.3479,37.0010,8.6460
61.40,"","","",192.0425,6.5064,182.4274,14.3479,37.0010,8.6160
61.43,"","","",192.0542,6.5064,182.4199,14.2547,37.0000,8.6530
61.47,"","","",192.0578,6.5064,182.4013,14.1615,36.9980,8.6900
61.50,"","","",192.0669,6.5064,182.3650,14.1615,37.0000,8.6620
61.53,"","","",192.0633,6.4160,182.3435,14.0684,37.0000,8.6790
61.57,"","","",192.0325,6.4160,182.2848,14.0684,36.9980,8.7320
61.60,"","","",192.0081,6.3257,182.2532,14.0684,36.9980,8.7530
61.63,"","","",191.9973,6.3257,182.2103,14.0684,36.9980,8.7840
61.67,"","","",191.9385,6.4160,182.1898,14.0684,37.0000,8.7550
61.70,"","","",191.9530,6.5064,182.1749,14.0684,37.0000,8.7780
61.73,"","","",191.9828,6.3257,182.1414,14.0684,36.9990,8.8250
61.77,"","","",191.9422,6.2353,182.1032,14.1615,37.0010,8.7740
61.80,"","","",191.9322,6.2353,182.0584,14.2547,37.0030,8.7350
61.83,"","","",191.9132,6.3257,182.0100,14.3479,37.0010,8.7200
61.87,"","","",191.8907,6.3257,181.9411,14.4410,37.0010,8.6980
61.90,"","","",191.8590,6.5064,181.9373,14.5342,37.0000,8.6890
61.93,"","","",191.8644,6.4160,181.9699,14.5342,37.0000,8.6790
61.97,"","","",191.9114,6.3257,181.9448,14.5342,37.0000,8.6810
62.00,"","","",191.9277,6.1449,181.9047,14.6274,37.0000,8.6900
62.03,"","","",191.8735,6.1449,181.9103,14.5342,37.0010,8.6640
62.07,"","","",191.8536,6.0546,181.9103,14.4410,37.0000,8.6430
62.10,"","","",191.8762,6.0546,181.8749,14.3479,37.0000,8.6460
62.13,"","","",191.8292,6.0546,181.8190,14.2547,37.0000,8.6500
62.17,"","","",191.8012,6.0546,181.7780,14.1615,36.9990,8.6900
62.20,"","","",191.7669,6.0546,181.7426,14.0684,37.0000,8.7160
62.23,"","","",191.7903,6.0546,181.7286,13.9752,37.0000,8.7390
62.27,"","","",191.7461,6.1449,181.6699,14.0684,37.0000,8.7210
62.30,"","","",191.7135,6.3257,181.6159,14.1615,37.0010,8.6880
62.33,"","","",191.6801,6.4160,181.5917,14.2547,37.0030,8.6260
62.37,"","","",191.6485,6.5968,181.5712,14.3479,37.0010,8.6390
62.40,"","","",191.6584,6.6871,181.5619,14.3479,36.9980,8.7010
62.43,"","","",191.7470,6.5064,181.5572,14.2547,36.9990,8.6970
62.47,"","","",191.7434,6.3257,181.5358,14.1615,37.0010,8.6530
62.50,"","","",191.6873,6.2353,181.5283,14.0684,37.0000,8.6390
62.53,"","","",191.6440,6.1449,181.4836,14.0684,36.9980,8.6950
62.57,"","","",191.6440,6.1449,181.4612,14.0684,36.9990,8.6990
62.60,"","","",191.6141,6.1449,181.4407,14.0684,36.9990,8.7270
62.63,"","","",191.5961,6.2353,181.3774,14.0684,37.0000,8.7280
62.67,"","","",191.5870,6.3257,181.3308,14.0684,36.9980,8.7880
62.70,"","","",191.5689,6.4160,181.3289,14.0684,36.9980,8.8260
62.73,"","","",191.5744,6.5064,181.2982,14.0684,36.9990,8.8120
62.77,"","","",191.5979,6.4160,181.2684,14.0684,37.0010,8.7780
62.80,"","","",191.6069,6.3257,181.2470,13.9752,37.0020,8.7230
62.83,"","","",191.5744,6.2353,181.2218,13.8820,37.0020,8.7100
62.87,"","","",191.5491,6.1449,181.2078,13.7888,37.0000,8.7100
62.90,"","","",191.5211,6.1449,181.1827,13.6957,37.0010,8.6720
62.93,"","","",191.5192,6.1449,181.1473,13.6025,37.0000,8.6450
62.97,"","","",191.4795,6.1449,181.1277,13.6025,37.0000,8.6460
63.00,"","","",191.4632,6.3257,181.1063,13.5093,37.0000,8.6100
63.03,"","","",191.4695,6.3257,181.0550,13.5093,36.9990,8.6420
63.07,"","","",191.4406,6.3257,180.9824,13.6025,36.9990,8.6670
63.10,"","","",191.4162,6.4160,180.9162,13.6957,36.9980,8.7220
63.13,"","","",191.4009,6.5064,180.9013,13.8820,36.9980,8.7310
63.17,"","","",191.3765,6.5968,180.8985,13.9752,37.0000,8.7300
63.20,"","","",191.4054,6.5968,180.8976,14.1615,37.0020,8.6680
63.23,"","","",191.3855,6.6871,180.8957,14.2547,37.0020,8.6370
63.27,"","","",191.3494,6.7775,180.8566,14.2547,37.0000,8.6360
63.30,"","","",191.3620,6.6871,180.7979,14.2547,36.9990,8.6710
63.33,"","","",191.3503,6.5968,180.7737,14.3479,36.9990,8.7130
63.37,"","","",191.3349,6.5064,180.7336,14.3479,37.0010,8.6680
63.40,"","","",191.3132,6.5064,180.7066,14.3479,37.0000,8.6670
63.43,"","","",191.3241,6.3257,180.6870,14.2547,37.0000,8.6760
63.47,"","","",191.3087,6.3257,180.6749,14.2547,37.0000,8.6910
63.50,"","","",191.3141,6.2353,180.6479,14.1615,37.0010,8.6530
63.53,"","","",191.3349,6.1449,180.6367,14.1615,36.9990,8.6800
63.57,"","","",191.3232,5.9642,180.6088,14.0684,36.9990,8.7060
63.60,"","","",191.2563,5.9642,180.5985,14.0684,37.0000,8.7140
63.63,"","","",191.2346,6.0546,180.5510,14.1615,37.0000,8.7070
63.67,"","","",191.2355,6.1449,180.4951,14.2547,37.0010,8.6610
63.70,"","","",191.2021,6.3257,180.4336,14.3479,37.0010,8.6340
63.73,"","","",191.1912,6.4160,180.4075,14.4410,37.0000,8.6320
63.77,"","","",191.1840,6.3257,180.3851,14.5342,36.9980,8.6920
63.80,"","","",191.1749,6.2353,180.3796,14.5342,36.9980,8.7080
63.83,"","","",191.1650,6.1449,180.3935,14.4410,36.9990,8.7350
63.87,"","","",191.1560,6.2353,180.3628,14.3479,36.9990,8.7660
63.90,"","","",191.1316,6.2353,180.3237,14.2547,37.0000,8.7650
63.93,"","","",191.1081,6.2353,180.3125,14.1615,37.0020,8.7280
63.97,"","","",191.1397,6.2353,180.2733,14.0684,37.0010,8.7140
64.00,"","","",191.1632,6.2353,180.2398,14.0684,37.0010,8.6720
64.03,"","","",191.1325,6.1449,180.1830,14.0684,37.0010,8.6350
64.07,"","","",191.0746,6.2353,180.1364,14.1615,37.0010,8.6250
64.10,"","","",191.0656,6.1449,180.1131,14.1615,36.9990,8.6640
64.13,"","","",191.0891,6.0546,180.1243,14.1615,36.9990,8.6860
64.17,"","","",191.0900,5.8738,180.1345,14.0684,37.0010,8.6550
64.20,"","","",191.0593,5.7835,180.1299,13.8820,37.0020,8.6210
64.23,"","","",191.0584,5.6931,180.0684,13.6957,37.0020,8.5830
64.27,"","","",191.0810,5.6027,179.9966,13.6957,37.0020,8.5490
64.30,"","","",191.0530,5.5124,179.9473,13.6957,37.0010,8.5450
64.33,"","","",191.0240,5.5124,179.9091,13.6957,37.0000,8.5450
64.37,"","","",190.9680,5.5124,179.9016,13.6025,36.9990,8.5840
64.40,"","","",190.9273,5.6027,179.8811,13.6957,36.9970,8.6220
64.43,"","","",190.9156,5.6931,179.8643,13.7888,36.9980,8.6400
64.47,"","","",190.8903,5.8738,179.8429,13.8820,37.0000,8.6450
64.50,"","","",190.8921,6.0546,179.8206,13.8820,37.0000,8.6270
64.53,"","","",190.9445,5.9642,179.8019,13.8820,37.0000,8.6280
64.57,"","","",190.9617,5.9642,179.7581,13.7888,37.0000,8.6290
64.60,"","","",190.8749,6.0546,179.7134,13.7888,37.0020,8.5590
64.63,"","","",190.8243,6.1449,179.7060,13.7888,37.0010,8.5790
64.67,"","","",190.8189,6.2353,179.6883,13.7888,37.0000,8.6080
64.70,"","","",190.8108,6.4160,179.6482,13.8820,37.0000,8.6340
64.73,"","","",190.8523,6.4160,179.6146,13.8820,37.0010,8.6000
64.77,"","","",190.7981,6.5064,179.5876,13.8820,36.9990,8.6400
64.80,"","","",190.7819,6.5064,179.5448,13.9752,36.9990,8.6650
64.83,"","","",190.7900,6.5064,179.5280,13.9752,37.0000,8.6850
64.87,"","","",190.7520,6.5064,179.5084,13.8820,37.0010,8.6530
64.90,"","","",190.7303,6.5064,179.5178,13.7888,37.0010,8.5970
64.93,"","","",190.6996,6.5968,179.5196,13.6025,37.0000,8.6240
64.97,"","","",190.6987,6.6871,179.4684,13.5093,36.9990,8.6490
65.00,"","","",190.7032,6.7775,179.4497,13.4162,37.0000,8.6670
65.03,"","","",190.6861,6.8679,179.4060,13.5093,37.0010,8.6330
65.07,"","","",190.6897,6.8679,179.3361,13.6025,37.0010,8.6070
65.10,"","","",190.6861,6.9582,179.2979,13.6957,37.0000,8.5850
65.13,"","","",190.6599,6.9582,179.2718,13.7888,37.0000,8.5980
65.17,"","","",190.6255,7.0486,179.2737,13.6957,37.0000,8.6080
65.20,"","","",190.6165,7.1390,179.2373,13.6957,37.0000,8.6210
65.23,"","","",190.6355,7.1390,179.2327,13.6025,36.9990,8.6650
65.27,"","","",190.6309,7.2293,179.1963,13.6025,37.0000,8.6590
65.30,"","","",190.5993,7.1390,179.1656,13.5093,37.0000,8.6250
65.33,"","","",190.5876,7.0486,179.1497,13.5093,37.0000,8.6570
65.37,"","","",190.5776,7.0486,179.1060,13.5093,37.0010,8.6270
65.40,"","","",190.5731,7.0486,179.0687,13.6025,37.0000,8.6350
65.43,"","","",190.5568,7.0486,179.0435,13.6957,37.0000,8.6440
65.47,"","","",190.5460,6.9582,179.0268,13.6957,37.0000,8.6660
65.50,"","","",190.5397,6.8679,178.9904,13.6025,37.0010,8.6540
65.53,"","","",190.5343,6.7775,178.9532,13.5093,37.0020,8.6210
65.57,"","","",190.4999,6.6871,178.9075,13.5093,37.0020,8.5890
65.60,"","","",190.4556,6.5968,178.8721,13.6025,37.0010,8.5780
65.63,"","","",190.4602,6.5064,178.8684,13.6957,37.0010,8.5410
65.67,"","","",190.4348,6.4160,178.8395,13.7888,37.0000,8.5430
65.70,"","","",190.4421,6.4160,178.8069,13.8820,37.0000,8.5400
65.73,"","","",190.4574,6.3257,178.7920,13.8820,37.0000,8.5470
65.77,"","","",190.4086,6.4160,178.7622,13.9752,37.0000,8.5650
65.80,"","","",190.3626,6.5064,178.7351,13.9752,36.9990,8.6110
65.83,"","","",190.3626,6.5968,178.7240,13.9752,37.0000,8.5900
65.87,"","","",190.3617,6.5064,178.6820,13.9752,37.0010,8.5910
65.90,"","","",190.3300,6.4160,178.6336,13.9752,37.0010,8.5580
65.93,"","","",190.3192,6.5064,178.5907,14.0684,37.0000,8.5480
65.97,"","","",190.3354,6.5064,178.5842,14.1615,36.9980,8.6100
66.00,"","","",190.3300,6.5064,178.5768,14.1615,36.9980,8.6310
66.03,"","","",190.2975,6.5968,178.5246,14.1615,37.0000,8.6450
66.07,"","","",190.3110,6.5064,178.4864,14.2547,37.0000,8.6300
66.10,"","","",190.3445,6.3257,178.4305,14.3479,37.0000,8.6010
66.13,"","","",190.3418,6.2353,178.4212,14.4410,37.0000,8.6170
66.17,"","","",190.2903,6.1449,178.4473,14.4410,37.0000,8.6380
66.20,"","","",190.2650,6.1449,178.4081,14.4410,36.9990,8.6630
66.23,"","","",190.2369,6.1449,178.3504,14.4410,37.0000,8.6480
66.27,"","","",190.2270,6.2353,178.3597,14.3479,37.0010,8.6150
66.30,"","","",190.2225,6.3257,178.3187,14.2547,37.0010,8.5740
66.33,"","","",190.2162,6.3257,178.2740,14.1615,37.0010,8.5620
66.37,"","","",190.1863,6.3257,178.2311,14.1615,36.9990,8.5830
66.40,"","","",190.1809,6.3257,178.2134,14.1615,37.0000,8.5990
66.43,"","","",190.1746,6.2353,178.1873,14.2547,36.9990,8.6280
66.47,"","","",190.1601,6.2353,178.1547,14.3479,37.0020,8.5780
66.50,"","","",190.1592,6.2353,178.1230,14.3479,37.0040,8.5280
66.53,"","","",190.1186,6.3257,178.0615,14.4410,37.0020,8.5150
66.57,"","","",190.0860,6.3257,178.0737,14.3479,37.0020,8.4970
66.60,"","","",190.0942,6.3257,178.0643,14.3479,37.0010,8.4820
66.63,"","","",190.1502,6.2353,178.0420,14.2547,36.9980,8.5510
66.67,"","","",190.1520,6.0546,178.0289,14.1615,36.9970,8.5940
66.70,"","","",190.1240,5.9642,177.9889,14.0684,36.9970,8.6070
66.73,"","","",190.1014,5.8738,177.9395,14.0684,36.9980,8.6220
66.77,"","","",190.0662,5.7835,177.9181,14.0684,36.9980,8.6770
66.80,"","","",190.0589,5.7835,177.9013,13.9752,36.9980,8.7020
66.83,"","","",190.0345,5.6931,177.8817,13.8820,36.9990,8.6950
66.87,"","","",189.9794,5.6931,177.8379,13.8820,37.0030,8.6150
66.90,"","","",189.9442,5.7835,177.8379,13.8820,37.0020,8.6080
66.93,"","","",189.9658,5.8738,177.8119,13.7888,37.0030,8.5690
66.97,"","","",189.9911,5.8738,177.7699,13.7888,37.0030,8.5230
67.00,"","","",189.9839,5.8738,177.7681,13.6957,37.0030,8.5070
67.03,"","","",189.9975,5.7835,177.7513,13.6025,37.0010,8.5110
67.07,"","","",190.0047,5.6027,177.6945,13.5093,37.0000,8.5210
67.10,"","","",189.9830,5.6027,177.6535,13.5093,36.9990,8.5690
67.13,"","","",189.9541,5.6027,177.6134,13.5093,37.0000,8.5810
67.17,"","","",189.9306,5.6027,177.5752,13.5093,37.0010,8.5390
67.20,"","","",189.8818,5.6931,177.5603,13.5093,37.0000,8.5390
67.23,"","","",189.8511,5.8738,177.5715,13.4162,36.9990,8.5840
67.27,"","","",189.8402,6.0546,177.5212,13.4162,36.9990,8.6050
67.30,"","","",189.8240,6.1449,177.4867,13.4162,37.0000,8.6090
67.33,"","","",189.8231,6.2353,177.4532,13.4162,37.0010,8.5730
67.37,"","","",189.8592,6.2353,177.3945,13.5093,37.0010,8.5550
67.40,"","","",189.8402,6.2353,177.3749,13.6025,37.0020,8.5090
67.43,"","","",189.7978,6.1449,177.3656,13.6957,37.0000,8.4980
67.47,"","","",189.7815,6.1449,177.3497,13.6957,37.0000,8.5040
67.50,"","","",189.7752,6.1449,177.2966,13.6957,36.9980,8.5480
67.53,"","","",189.7472,6.1449,177.2938,13.6957,36.9990,8.5510
67.57,"","","",189.7110,6.2353,177.2584,13.6957,36.9990,8.5840
67.60,"","","",189.7273,6.3257,177.2370,13.6957,36.9980,8.6170
67.63,"","","",189.7399,6.3257,177.2072,13.6025,36.9990,8.6360
67.67,"","","",189.7255,6.3257,177.2156,13.6025,36.9990,8.6600
67.70,"","","",189.6966,6.4160,177.2053,13.5093,37.0000,8.6760
67.73,"","","",189.7219,6.3257,177.1355,13.6025,37.0000,8.6800
67.77,"","","",189.7083,6.3257,177.1271,13.5093,36.9990,8.7110
67.80,"","","",189.6776,6.3257,177.0535,13.6025,37.0010,8.6640
67.83,"","","",189.6387,6.3257,177.0460,13.6957,37.0020,8.6360
67.87,"","","",189.5881,6.5064,176.9901,13.8820,37.0010,8.6300
67.90,"","","",189.5990,6.6871,176.9640,13.9752,37.0010,8.5840
67.93,"","","",189.6044,6.7775,176.9491,13.9752,37.0010,8.5590
67.97,"","","",189.5944,6.6871,176.9044,13.9752,37.0000,8.5540
68.00,"","","",189.6044,6.5968,176.8923,13.9752,36.9990,8.5990
68.03,"","","",189.5962,6.5064,176.8969,13.9752,36.9990,8.6290
68.07,"","","",189.5872,6.3257,176.8569,13.9752,37.0010,8.5800
68.10,"","","",189.5529,6.3257,176.8010,14.0684,37.0010,8.5640
68.13,"","","",189.5104,6.3257,176.7786,14.0684,36.9990,8.5860
68.17,"","","",189.5122,6.4160,176.7637,14.0684,36.9990,8.6140
68.20,"","","",189.4788,6.5064,176.7264,14.1615,36.9990,8.6540
68.23,"","","",189.4996,6.5968,176.7022,14.0684,37.0000,8.6560
68.27,"","","",189.5438,6.5968,176.6938,14.0684,37.0000,8.6630
68.30,"","","",189.5014,6.5064,176.6556,13.9752,37.0010,8.6280
68.33,"","","",189.4616,6.5064,176.6044,13.9752,37.0030,8.5760
68.37,"","","",189.4200,6.5064,176.5904,13.8820,37.0000,8.5640
68.40,"","","",189.4002,6.4160,176.5858,13.8820,37.0000,8.5340
68.43,"","","",189.4092,6.4160,176.5485,13.7888,37.0000,8.5640
68.47,"","","",189.3992,6.3257,176.4926,13.8820,36.9990,8.5950
68.50,"","","",189.3712,6.3257,176.4684,13.9752,37.0010,8.5610
68.53,"","","",189.3568,6.3257,176.4674,13.9752,37.0020,8.5250
68.57,"","","",189.3848,6.3257,176.4432,13.8820,37.0010,8.5090
68.60,"","","",189.4074,6.3257,176.3976,13.8820,36.9990,8.5550
68.63,"","","",189.4011,6.2353,176.3659,13.8820,36.9980,8.5720
68.67,"","","",189.3785,6.2353,176.3435,13.8820,36.9980,8.6150
68.70,"","","",189.3315,6.1449,176.3230,13.8820,36.9990,8.6080
68.73,"","","",189.3071,6.1449,176.2914,13.9752,37.0010,8.5750
68.77,"","","",189.3089,6.0546,176.2941,13.8820,37.0000,8.5860
68.80,"","","",189.2754,6.1449,176.2746,13.8820,36.9990,8.6060
68.83,"","","",189.2800,6.1449,176.2168,13.8820,36.9990,8.6430
68.87,"","","",189.3089,6.0546,176.1721,13.8820,37.0000,8.6410
68.90,"","","",189.3053,6.0546,176.1367,13.9752,37.0010,8.6180
68.93,"","","",189.2664,6.0546,176.1339,13.8820,37.0010,8.5990
68.97,"","","",189.2266,6.0546,176.1199,13.8820,37.0010,8.5650
69.00,"","","",189.2122,5.9642,176.0901,13.7888,37.0020,8.5170
69.03,"","","",189.2221,5.9642,176.0463,13.6957,37.0020,8.4980
69.07,"","","",189.2032,5.8738,176.0277,13.6025,37.0020,8.4720
69.10,"","","",189.2068,5.7835,176.0081,13.5093,37.0020,8.4620
69.13,"","","",189.1959,5.6931,175.9764,13.5093,37.0010,8.4080
69.17,"","","",189.1923,5.6931,175.9625,13.5093,37.0000,8.4550
69.20,"","","",189.1869,5.6931,175.9243,13.5093,36.9980,8.4890
69.23,"","","",189.1724,5.6931,175.8749,13.5093,36.9980,8.5090
69.27,"","","",189.1824,5.6931,175.8181,13.6025,37.0010,8.4600
69.30,"","","",189.1769,5.6027,175.7808,13.7888,37.0020,8.4140
69.33,"","","",189.1272,5.5124,175.7650,13.8820,37.0010,8.3980
69.37,"","","",189.0938,5.5124,175.7612,13.7888,36.9980,8.4680
69.40,"","","",189.0441,5.5124,175.7379,13.7888,36.9980,8.4790
69.43,"","","",189.0260,5.6027,175.7482,13.7888,36.9980,8.5210
69.47,"","","",189.0441,5.6931,175.7146,13.6957,36.9990,8.5390
69.50,"","","",189.0342,5.7835,175.7025,13.6957,37.0000,8.5550
69.53,"","","",189.0233,5.8738,175.6606,13.6025,36.9990,8.5760
69.57,"","","",188.9998,5.9642,175.5963,13.6957,37.0000,8.5960
69.60,"","","",188.9637,5.9642,175.5563,13.6957,37.0010,8.5520
69.63,"","","",188.9709,5.9642,175.5581,13.6957,37.0020,8.5070
69.67,"","","",189.0007,5.9642,175.5358,13.6957,37.0020,8.4680
69.70,"","","",188.9727,5.9642,175.4836,13.7888,37.0010,8.4630
69.73,"","","",188.9790,6.0546,175.4556,13.7888,37.0010,8.4400
69.77,"","","",188.9384,6.1449,175.4128,13.7888,37.0000,8.4390
69.80,"","","",188.8923,6.2353,175.3727,13.8820,36.9990,8.4680
69.83,"","","",188.8941,6.4160,175.3476,13.9752,37.0000,8.4700
69.87,"","","",188.8851,6.5064,175.3196,14.0684,37.0000,8.4870
69.90,"","","",188.8616,6.5968,175.3010,14.0684,36.9990,8.5190
69.93,"","","",188.8706,6.5968,175.2618,14.1615,36.9990,8.5690
69.97,"","","",188.8769,6.5064,175.2330,14.2547,36.9990,8.5860
70.00,"","","",188.8634,6.4160,175.2339,14.2547,37.0000,8.6110
70.03,"","","",188.8616,6.4160,175.2181,14.2547,37.0010,8.5740
70.07,"","","",188.8534,6.4160,175.1845,14.2547,37.0000,8.5870
70.10,"","","",188.8164,6.4160,175.1510,14.2547,37.0010,8.5470
70.13,"","","",188.8299,6.4160,175.1035,14.2547,37.0010,8.5260
70.17,"","","",188.8119,6.4160,175.0653,14.2547,37.0010,8.4760
70.20,"","","",188.7893,6.4160,175.0373,14.3479,37.0000,8.4580
70.23,"","","",188.8308,6.2353,175.0243,14.3479,36.9990,8.4840
70.27,"","","",188.7820,6.1449,174.9954,14.4410,36.9990,8.5150
70.30,"","","",188.7495,6.2353,174.9516,14.4410,36.9980,8.5600
70.33,"","","",188.7341,6.2353,174.9404,14.4410,36.9990,8.5700
70.37,"","","",188.7423,6.2353,174.9386,14.3479,37.0000,8.5740
70.40,"","","",188.7125,6.2353,174.9022,14.3479,37.0010,8.5410
70.43,"","","",188.6890,6.2353,174.8966,14.2547,37.0010,8.5050
70.47,"","","",188.6908,6.2353,174.8976,14.0684,37.0010,8.4700
70.50,"","","",188.6817,6.1449,174.8370,13.9752,37.0010,8.4490
70.53,"","","",188.6646,6.0546,174.7699,13.9752,36.9990,8.4970
70.57,"","","",188.6248,6.0546,174.7494,13.9752,36.9990,8.5140
70.60,"","","",188.6149,6.0546,174.7429,13.9752,36.9990,8.5460
70.63,"","","",188.6185,5.8738,174.7131,14.0684,36.9990,8.5890
70.67,"","","",188.6085,5.8738,174.6898,14.0684,37.0000,8.5540
70.70,"","","",188.6040,5.8738,174.6469,14.0684,37.0010,8.5240
70.73,"","","",188.5959,5.8738,174.5808,14.1615,37.0010,8.5120
70.77,"","","",188.5742,5.9642,174.5733,14.0684,37.0000,8.4940
70.80,"","","",188.5814,5.9642,174.5705,13.9752,37.0000,8.5150
70.83,"","","",188.5850,5.8738,174.5240,13.9752,37.0000,8.4930
70.87,"","","",188.5769,5.7835,174.4774,13.8820,37.0000,8.4800
70.90,"","","",188.5887,5.7835,174.4336,13.9752,37.0010,8.4580
70.93,"","","",188.5878,5.6931,174.4019,14.0684,37.0000,8.4380
70.97,"","","",188.5534,5.6931,174.3628,14.0684,37.0000,8.4500
71.00,"","","",188.5173,5.6027,174.3572,14.0684,36.9990,8.4810
71.03,"","","",188.4874,5.6027,174.3721,14.0684,36.9990,8.5130
71.07,"","","",188.4585,5.6027,174.3432,13.9752,36.9990,8.5390
71.10,"","","",188.4161,5.6931,174.2957,13.9752,37.0000,8.5590
71.13,"","","",188.4016,5.8738,174.2472,14.0684,37.0010,8.5080
71.17,"","","",188.3962,6.0546,174.2351,14.1615,37.0010,8.4700
71.20,"","","",188.4007,6.1449,174.2100,14.1615,37.0020,8.4440
71.23,"","","",188.3835,6.2353,174.1979,14.1615,37.0020,8.4000
71.27,"","","",188.3736,6.3257,174.2044,14.1615,37.0010,8.4070
71.30,"","","",188.3889,6.3257,174.1513,14.1615,37.0010,8.3670
71.33,"","","",188.4079,6.3257,174.0795,14.1615,37.0010,8.3250
71.37,"","","",188.3980,6.2353,174.0525,14.1615,37.0000,8.3610
71.40,"","","",188.3862,6.1449,174.0684,14.1615,36.9990,8.3980
71.43,"","","",188.3763,6.0546,174.0507,14.0684,37.0000,8.4000
71.47,"","","",188.3311,6.0546,174.0311,13.9752,37.0000,8.4050
71.50,"","","",188.3185,6.0546,174.0162,13.9752,37.0000,8.4390
71.53,"","","",188.3031,6.0546,173.9622,13.9752,37.0000,8.4370
71.57,"","","",188.2805,5.9642,173.8951,13.9752,37.0010,8.3860
71.60,"","","",188.2778,5.9642,173.8522,14.0684,36.9990,8.4290
71.63,"","","",188.2480,6.0546,173.8401,14.1615,36.9990,8.4470
71.67,"","","",188.2299,6.0546,173.8112,14.1615,36.9990,8.4830
71.70,"","","",188.2706,5.9642,173.8019,14.1615,36.9980,8.5100
71.73,"","","",188.2651,5.9642,173.8066,14.0684,36.9990,8.5370
71.77,"","","",188.2543,5.8738,173.7553,13.9752,37.0000,8.5260
71.80,"","","",188.2299,5.8738,173.7041,13.8820,37.0010,8.5050
71.83,"","","",188.2480,5.7835,173.6808,13.8820,37.0010,8.4620
71.87,"","","",188.2272,5.6931,173.6547,13.8820,37.0000,8.4690
71.90,"","","",188.1892,5.7835,173.6323,13.8820,37.0000,8.4810
71.93,"","","",188.1585,5.8738,173.6184,13.7888,37.0000,8.4960
71.97,"","","",188.1025,5.9642,173.5718,13.7888,37.0000,8.5020
72.00,"","","",188.1034,6.0546,173.5354,13.6957,37.0000,8.4780
72.03,"","","",188.0935,6.1449,173.5392,13.6957,37.0000,8.4670
